State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Himachal Pradesh",Sirmore,"Paonta Sahib",Capsicum,Other,FAQ,05/04/2025,2800,3200,3000
"Himachal Pradesh",Sirmore,"Paonta Sahib","Green Chilli",Other,FAQ,05/04/2025,5000,6000,5500
"Himachal Pradesh",Sirmore,"Paonta Sahib",Pumpkin,Other,FAQ,05/04/2025,1000,1500,1200
"Himachal Pradesh",Solan,Solan(Nalagarh),"Bottle gourd",Other,FAQ,05/04/2025,1400,1800,1600
"Himachal Pradesh",Solan,Solan(Nalagarh),Cauliflower,Other,FAQ,05/04/2025,1500,1800,1600
"Himachal Pradesh",Solan,Solan(Nalagarh),Coriander(Leaves),Other,FAQ,05/04/2025,3500,4000,3800
"Himachal Pradesh",Solan,Solan(Nalagarh),"French Beans (Frasbean)",Other,FAQ,05/04/2025,5300,6000,5500
"Himachal Pradesh",Solan,Solan(Nalagarh),Potato,Other,FAQ,05/04/2025,900,1200,1100
"Himachal Pradesh",Solan,Solan(Nalagarh),Raddish,Other,FAQ,05/04/2025,800,1200,1000
"Jammu and Kashmir",Jammu,Batote,Banana,Other,Medium,05/04/2025,4000,4500,4250
"Jammu and Kashmir",Jammu,Batote,Brinjal,Other,FAQ,05/04/2025,2300,2500,2400
"Jammu and Kashmir",Jammu,Batote,Capsicum,Capsicum,FAQ,05/04/2025,2500,3000,2750
"Jammu and Kashmir",Jammu,Batote,"Knool Khol",Other,FAQ,05/04/2025,1300,1500,1400
"Jammu and Kashmir",Kathua,Kathua,Carrot,Other,FAQ,05/04/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,Cucumbar(Kheera),Other,FAQ,05/04/2025,1000,1200,1100
"Jammu and Kashmir",Kathua,Kathua,Ginger(Green),Other,FAQ,05/04/2025,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,"Indian Beans (Seam)",Other,FAQ,05/04/2025,3000,3500,3250
"Jammu and Kashmir",Kathua,Kathua,Papaya,Other,Medium,05/04/2025,4000,4500,4250
"Jammu and Kashmir",Kathua,Kathua,Pineapple,"Pine Apple",Medium,05/04/2025,4000,4500,4250
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Cabbage,Other,FAQ,05/04/2025,1000,1200,1100
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)","Round gourd",Other,FAQ,05/04/2025,2500,2700,2600
Kerala,Alappuzha,Chengannur,Amphophalus,Other,FAQ,05/04/2025,4700,5000,4800
Kerala,Alappuzha,Chengannur,"Banana - Green","Banana - Green",FAQ,05/04/2025,5700,6000,5800
Kerala,Alappuzha,Chengannur,Cucumbar(Kheera),Other,FAQ,05/04/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Drumstick,Other,FAQ,05/04/2025,3000,3300,3200
Kerala,Alappuzha,Chengannur,Onion,Onion,FAQ,05/04/2025,2500,2800,2600
Kerala,Alappuzha,Chengannur,Snakeguard,Other,FAQ,05/04/2025,3500,4000,3800
Kerala,Alappuzha,Cherthala,"Long Melon(Kakri)",Other,FAQ,05/04/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,Potato,Chips,FAQ,05/04/2025,4500,4700,4600
Kerala,Alappuzha,Cherthala,Tomato,Other,FAQ,05/04/2025,3000,3200,3100
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,05/04/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Bhindi(Ladies Finger)",Other,FAQ,05/04/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,"Bottle gourd",Other,FAQ,05/04/2025,1000,1500,1000
Kerala,Alappuzha,Mannar,Amphophalus,Other,FAQ,05/04/2025,6000,6200,6100
Kerala,Alappuzha,Mannar,Snakeguard,Other,FAQ,05/04/2025,3500,3700,3600
Kerala,Ernakulam,"North Paravur",Cauliflower,"African Sarson",FAQ,05/04/2025,3000,4000,3500
Kerala,Ernakulam,"North Paravur",Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,1800,2500,2000
Kerala,Ernakulam,"North Paravur",Garlic,Average,FAQ,05/04/2025,10000,12500,10500
Kerala,Ernakulam,"North Paravur","Green Chilli","Green Chilly",FAQ,05/04/2025,3000,4000,3500
Kerala,Ernakulam,"North Paravur",Lemon,Lemon,FAQ,05/04/2025,8000,9000,8500
Kerala,Ernakulam,"North Paravur","Little gourd (Kundru)","Little gourd (Kundru)",FAQ,05/04/2025,2500,3500,3000
Kerala,Ernakulam,"North Paravur",Onion,"1st Sort",FAQ,05/04/2025,3500,4500,4000
Kerala,Ernakulam,"North Paravur",Potato,"(Red Nanital)",FAQ,05/04/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur",Pumpkin,Other,FAQ,05/04/2025,1400,1800,1500
Kerala,Ernakulam,"North Paravur",Snakeguard,Other,FAQ,05/04/2025,2500,3500,3000
Kerala,Ernakulam,Thrippunithura,Banana,Poovan,Medium,05/04/2025,6000,7000,6200
Kerala,Ernakulam,Thrippunithura,"Bhindi(Ladies Finger)",Bhindi,FAQ,05/04/2025,5000,6000,5200
Kerala,Ernakulam,Thrippunithura,"Bitter gourd","Bitter Gourd",FAQ,05/04/2025,5000,6400,5200
Kerala,Ernakulam,Thrippunithura,Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,2800,4000,3000
Kerala,Ernakulam,Thrippunithura,Ginger(Green),"Green Ginger",FAQ,05/04/2025,6000,10000,7000
Kerala,Idukki,Adimali,Amphophalus,Amphophalus,FAQ,05/04/2025,6000,7000,7000
Kerala,Idukki,Adimali,"Banana - Green","Banana - Green",FAQ,05/04/2025,5000,5000,5000
Kerala,Idukki,Adimali,"Bitter gourd","Bitter Gourd",FAQ,05/04/2025,3000,3000,3000
Kerala,Idukki,Adimali,Carrot,Carrot,FAQ,05/04/2025,6000,6000,6000
Kerala,Idukki,Kattappana,Capsicum,Other,FAQ,05/04/2025,6700,8200,7000
Kerala,Idukki,Kattappana,Coffee,Other,FAQ,05/04/2025,44000,45000,45000
Kerala,Idukki,Kattappana,Colacasia,Other,FAQ,05/04/2025,6500,6700,6700
Kerala,Kasargod,Manjeswaram,"Banana - Green",Other,FAQ,05/04/2025,7000,8000,7500
Kerala,Kasargod,Manjeswaram,"Indian Beans (Seam)",Other,FAQ,05/04/2025,5000,6000,5500
Kerala,Kasargod,Manjeswaram,Snakeguard,Snakeguard,FAQ,05/04/2025,5000,6000,5500
Kerala,Kasargod,Manjeswaram,Tapioca,Other,FAQ,05/04/2025,5000,6000,5500
Kerala,Kollam,Anchal,Banana,Poovan,Medium,05/04/2025,7000,7200,7100
Kerala,Kollam,Anchal,Beetroot,Other,FAQ,05/04/2025,3600,3800,3700
Kerala,Kollam,Anchal,Colacasia,Colacasia,FAQ,05/04/2025,5600,5800,5700
Kerala,Kollam,"Anchal VFPCK",Amaranthus,Amaranthus,FAQ,05/04/2025,3000,3400,3200
Kerala,Kottayam,Athirampuzha,Banana,"Banana - Ripe",Medium,05/04/2025,5900,6100,6000
Kerala,Kottayam,Athirampuzha,Brinjal,Brinjal,FAQ,05/04/2025,3000,3200,3100
Kerala,Kottayam,Athirampuzha,Cabbage,Cabbage,FAQ,05/04/2025,2500,2700,2600
Kerala,Kottayam,Athirampuzha,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,05/04/2025,6300,6500,6400
Kerala,Kottayam,Athirampuzha,Onion,Onion,FAQ,05/04/2025,4300,4500,4400
Kerala,Kottayam,Athirampuzha,Potato,Potato,FAQ,05/04/2025,2600,2800,2700
Kerala,Kottayam,Athirampuzha,Snakeguard,Snakeguard,FAQ,05/04/2025,3400,3600,3500
Kerala,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,05/04/2025,3000,4000,3500
Kerala,Kottayam,Pampady,Ashgourd,Other,FAQ,05/04/2025,2000,3000,2500
Kerala,Kottayam,Pampady,Banana,Robusta,Medium,05/04/2025,3000,4000,3500
Kerala,Kottayam,Pampady,"Bhindi(Ladies Finger)",Bhindi,FAQ,05/04/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Cauliflower,Other,FAQ,05/04/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Colacasia,Other,FAQ,05/04/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Cowpea(Veg),Other,FAQ,05/04/2025,5000,6000,5500
Kerala,Kottayam,Pampady,Ginger(Green),"Green Ginger",FAQ,05/04/2025,10000,12000,11000
Kerala,Kottayam,Pampady,"Little gourd (Kundru)",Other,FAQ,05/04/2025,4000,5000,4500
Kerala,Kottayam,Pampady,Snakeguard,Other,FAQ,05/04/2025,3000,4000,3500
Kerala,Kottayam,Thalayolaparambu,Banana,"Banana - Ripe",Medium,05/04/2025,5800,6200,6000
Kerala,Kottayam,Thalayolaparambu,Banana,Palayamthodan,Medium,05/04/2025,2300,2600,2400
Kerala,Kottayam,Thalayolaparambu,Carrot,Carrot,FAQ,05/04/2025,5000,5400,5200
Kerala,Kottayam,Thalayolaparambu,Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,1600,2000,1800
Kerala,Kottayam,Thalayolaparambu,Drumstick,Drumstick,FAQ,05/04/2025,2000,2500,2200
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,05/04/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Mukkom,Ashgourd,Other,FAQ,05/04/2025,1500,1800,1600
Kerala,Kozhikode(Calicut),Mukkom,Drumstick,Drumstick,FAQ,05/04/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),"Green Ginger",FAQ,05/04/2025,5200,5500,5400
Kerala,Kozhikode(Calicut),Mukkom,Grapes,Other,Large,05/04/2025,14000,15000,14500
Kerala,Kozhikode(Calicut),Mukkom,Onion,Onion,FAQ,05/04/2025,2400,2600,2500
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,05/04/2025,5200,5200,5200
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,05/04/2025,800,800,800
Kerala,Kozhikode(Calicut),Palayam,"Banana - Green",Other,FAQ,05/04/2025,5300,5300,5300
Kerala,Kozhikode(Calicut),Palayam,"Bhindi(Ladies Finger)",Other,FAQ,05/04/2025,2700,2700,2700
Kerala,Kozhikode(Calicut),Palayam,"Bitter gourd","Bitter Gourd",FAQ,05/04/2025,3500,3500,3500
Kerala,Kozhikode(Calicut),Palayam,Carrot,Other,FAQ,05/04/2025,3400,3400,3400
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,05/04/2025,1500,1500,1500
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,05/04/2025,2200,2200,2200
Kerala,Kozhikode(Calicut),Quilandy,"Banana - Green",Other,FAQ,05/04/2025,5800,6000,5800
Kerala,Kozhikode(Calicut),Quilandy,"Bhindi(Ladies Finger)",Other,FAQ,05/04/2025,3300,3500,3500
Kerala,Kozhikode(Calicut),Quilandy,"Cluster beans",Other,FAQ,05/04/2025,2700,2800,2800
Kerala,Pathanamthitta,"Kalanjoor  VFPCK",Banana,Poovan,Large,05/04/2025,2500,5500,5200
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,05/04/2025,3200,3600,3400
Kerala,Pathanamthitta,Kuttoor,Banana,"Nendra Bale",Large,05/04/2025,7100,7500,7300
Kerala,Pathanamthitta,Kuttoor,"Coconut Seed",Other,FAQ,05/04/2025,5600,6000,5800
Kerala,Pathanamthitta,Kuttoor,Cowpea(Veg),"Cowpea (Veg)",FAQ,05/04/2025,3600,4000,3800
Kerala,Pathanamthitta,Kuttoor,Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,4100,4500,4300
Kerala,Pathanamthitta,"Pramadom VFPCK","Yam (Ratalu)","Yam (Ratalu)",FAQ,05/04/2025,5800,6300,6000
Kerala,Thirssur,Irinjalakkuda,"Indian Beans (Seam)",Other,FAQ,05/04/2025,5500,5500,5500
Kerala,Thirssur,Irinjalakkuda,Potato,Other,FAQ,05/04/2025,3800,3800,3800
Kerala,Thirssur,Irinjalakkuda,Tomato,Other,FAQ,05/04/2025,3500,3500,3500
Kerala,Thiruvananthapuram,"Kunnathukkal VFPCK",Banana,Robusta,Large,05/04/2025,2400,2600,2500
Kerala,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,05/04/2025,6000,6500,6000
Kerala,Thiruvananthapuram,Parassala,"Bitter gourd","Bitter Gourd",FAQ,05/04/2025,5800,6000,5800
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round/Long,FAQ,05/04/2025,3800,4000,3800
Kerala,Wayanad,Pulpally,Banana,Other,Medium,05/04/2025,4600,4800,4700
Kerala,Wayanad,Pulpally,"Bitter gourd",Other,FAQ,05/04/2025,3200,3400,3300
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,05/04/2025,1850,2050,1950
Kerala,Wayanad,Pulpally,Paddy(Dhan)(Common),Other,Non-FAQ,05/04/2025,2450,2470,2460
Kerala,Wayanad,"Sultan bathery",Ginger(Green),"Green Ginger",FAQ,05/04/2025,2395,2400,2400
"Madhya Pradesh",Alirajpur,Jobat,Cotton,"Medium Fiber",FAQ,05/04/2025,6550,6550,6550
"Madhya Pradesh",Ashoknagar,Chanderi,Wheat,Wheat,FAQ,05/04/2025,2200,2300,2300
"Madhya Pradesh",Chhatarpur,Badamalhera,Wheat,"Mill Quality",FAQ,05/04/2025,2300,2350,2350
"Madhya Pradesh",Damoh,Damoh,"Green Peas",Pea,FAQ,05/04/2025,3000,3000,3000
"Madhya Pradesh",Datia,Datia,Wheat,Wheat,FAQ,05/04/2025,2425,2428,2425
"Madhya Pradesh",Dewas,Sonkatch,Wheat,Wheat,Non-FAQ,05/04/2025,2310,2430,2430
"Madhya Pradesh",Gwalior,Bhitarwar,Wheat,"Mill Quality",FAQ,05/04/2025,2400,2400,2400
"Madhya Pradesh",Indore,Indore,Soyabean,Soyabeen,FAQ,05/04/2025,4351,4351,4351
"Madhya Pradesh",Indore,Indore,Wheat,"Mill Quality",Non-FAQ,05/04/2025,2490,2535,2535
"Madhya Pradesh",Indore,Sanwer,Wheat,Wheat,FAQ,05/04/2025,2311,2500,2450
"Madhya Pradesh",Khargone,Sanawad,"Bengal Gram(Gram)(Whole)",Gram,FAQ,05/04/2025,5900,5900,5900
"Madhya Pradesh",Narsinghpur,Gadarwada,Wheat,"Mill Quality",FAQ,05/04/2025,2390,2400,2400
"Madhya Pradesh",Rajgarh,Pachaur,Wheat,Wheat,Non-FAQ,05/04/2025,1533,1634,1634
"Madhya Pradesh",Ratlam,Sailana,"Bengal Gram(Gram)(Whole)",Gram,FAQ,05/04/2025,5605,5625,5625
"Madhya Pradesh",Ratlam,Sailana,Wheat,Wheat,FAQ,05/04/2025,2310,2595,2545
"Madhya Pradesh",Rewa,Chaakghat,Wheat,"Mill Quality",FAQ,05/04/2025,2610,2610,2610
"Madhya Pradesh",Satna,Satna,Mustard,Mustard,FAQ,05/04/2025,5700,6000,6000
"Madhya Pradesh",Shajapur,Kalapipal(F&V),Onion,Onion,FAQ,05/04/2025,380,1295,945
"Madhya Pradesh",Shajapur,Susner,Wheat,Wheat,Non-FAQ,05/04/2025,2200,2275,2275
Maharashtra,Jalana,Bhokardan,"Arhar (Tur/Red Gram)(Whole)",Other,Non-FAQ,05/04/2025,6200,6600,6500
Maharashtra,Pune,Pune(Moshi),Garlic,Other,Local,05/04/2025,5500,5500,5500
Maharashtra,Pune,Pune(Moshi),Potato,Local,Local,05/04/2025,1000,1300,1150
Maharashtra,Satara,Patan,Brinjal,Other,Local,05/04/2025,1500,2000,1750
Maharashtra,Satara,Patan,"Green Chilli",Other,Local,05/04/2025,2000,2500,2250
Maharashtra,Satara,Patan,Tomato,Other,Local,05/04/2025,1050,1250,1150
Odisha,Balasore,Nilagiri,"Bhindi(Ladies Finger)",Other,FAQ,05/04/2025,1300,1400,1350
Odisha,Bargarh,Padampur,Tomato,Other,Non-FAQ,05/04/2025,900,1100,1000
Odisha,Bhadrak,Chandabali,Potato,Other,FAQ,05/04/2025,1270,1760,1400
Odisha,Boudh,Boudh,"Banana - Green","Banana - Green",FAQ,05/04/2025,3800,4500,4000
Odisha,Boudh,Boudh,Onion,Other,FAQ,05/04/2025,3500,4500,4000
Odisha,Boudh,Boudh,Pumpkin,Other,FAQ,05/04/2025,800,1200,1000
Odisha,Boudh,Khunthabandha,"Bitter gourd",Other,FAQ,05/04/2025,2500,3500,3000
Odisha,Boudh,Khunthabandha,Potato,Other,Non-FAQ,05/04/2025,1000,1500,1200
Odisha,Boudh,Khunthabandha,"Water Melon",Other,Large,05/04/2025,1000,1500,1200
Odisha,Kalahandi,Kesinga,Brinjal,Other,FAQ,05/04/2025,4000,4000,4000
Odisha,Kalahandi,Kesinga,Onion,Other,FAQ,05/04/2025,3000,3000,3000
Odisha,Sonepur,Pandkital,Potato,Other,Non-FAQ,05/04/2025,3000,3200,3120
Odisha,Sundergarh,Panposh,"Bitter gourd",Other,FAQ,05/04/2025,4500,5000,4700
Odisha,Sundergarh,Panposh,Brinjal,Other,FAQ,05/04/2025,2000,2600,2400
Odisha,Sundergarh,Panposh,Pumpkin,Other,FAQ,05/04/2025,800,1200,1000
Odisha,Sundergarh,Panposh,Tomato,Other,Non-FAQ,05/04/2025,1000,1400,1200
Odisha,Sundergarh,Panposh,"Water Melon",Other,Large,05/04/2025,900,1200,1000
Odisha,Sundergarh,Sargipali,Pumpkin,Pumpkin,FAQ,05/04/2025,1000,1500,1200
Punjab,Amritsar,Majitha,Cauliflower,Cauliflower,FAQ,05/04/2025,300,300,300
Punjab,Amritsar,Majitha,Spinach,Spinach,FAQ,05/04/2025,600,600,600
Punjab,Amritsar,Rayya,Cauliflower,Local,FAQ,05/04/2025,600,600,600
Punjab,Amritsar,Rayya,Tomato,Hybrid,Non-FAQ,05/04/2025,800,800,800
Punjab,Bhatinda,"Bhagta Bhai Ka",Onion,Other,FAQ,05/04/2025,1800,1800,1800
Punjab,Fazilka,Abohar,"Bhindi(Ladies Finger)",Bhindi,FAQ,05/04/2025,4500,7500,6070
Punjab,Fazilka,Abohar,Garlic,Garlic,FAQ,05/04/2025,5100,6450,5550
Punjab,Hoshiarpur,"Garh Shankar",Carrot,Carrot,FAQ,05/04/2025,1500,1800,1700
Punjab,Hoshiarpur,"Garh Shankar",Garlic,Average,FAQ,05/04/2025,4000,5000,4500
Punjab,Hoshiarpur,"Garh Shankar",Ginger(Green),"Green Ginger",FAQ,05/04/2025,3500,4000,3800
Punjab,Hoshiarpur,Mukerian,Cabbage,Other,FAQ,05/04/2025,500,700,600
Punjab,Hoshiarpur,Mukerian,Onion,Onion,Non-FAQ,05/04/2025,1700,2100,1900
Punjab,Hoshiarpur,Mukerian,Tomato,Tomato,Non-FAQ,05/04/2025,1100,1400,1200
Punjab,Hoshiarpur,"Tanda Urmur",Cucumbar(Kheera),Other,FAQ,05/04/2025,2000,2500,2200
Punjab,Hoshiarpur,"Tanda Urmur",Ginger(Dry),Other,FAQ,05/04/2025,5500,6500,6000
Punjab,Jalandhar,Bilga,Cauliflower,Other,FAQ,05/04/2025,2800,3000,2900
Punjab,Jalandhar,Bilga,"Green Chilli",Other,FAQ,05/04/2025,2800,3000,2900
Punjab,Jalandhar,Bilga,Potato,Other,FAQ,05/04/2025,1300,1500,1400
Punjab,Ludhiana,Sahnewal,Brinjal,Brinjal,FAQ,05/04/2025,1200,1200,1200
Punjab,Ludhiana,Sahnewal,"Round gourd","Round gourd",FAQ,05/04/2025,1300,1300,1300
Punjab,Moga,"Kot ise Khan","Bhindi(Ladies Finger)",Other,FAQ,05/04/2025,1000,1200,1100
Punjab,Moga,"Kot ise Khan","Green Chilli",Other,FAQ,05/04/2025,1200,1400,1300
Punjab,Moga,"Kot ise Khan","Squash(Chappal Kadoo)",Other,FAQ,05/04/2025,1000,1200,1100
Punjab,Moga,Moga,Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,1000,1300,1200
Punjab,Moga,Moga,Onion,Other,FAQ,05/04/2025,1200,1600,1400
Punjab,"Ropar (Rupnagar)",Morinda,Cabbage,Cabbage,FAQ,05/04/2025,300,300,300
Punjab,"Ropar (Rupnagar)",Morinda,Carrot,Carrot,FAQ,05/04/2025,1000,1000,1000
Punjab,"Ropar (Rupnagar)",Morinda,Cauliflower,Other,FAQ,05/04/2025,300,300,300
Punjab,"Ropar (Rupnagar)",Morinda,Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,1200,2000,1600
Punjab,"Ropar (Rupnagar)",Morinda,Grapes,Black,Medium,05/04/2025,3000,4000,3500
Punjab,"Ropar (Rupnagar)",Morinda,Lemon,Lemon,FAQ,05/04/2025,14200,14200,14200
Punjab,"Ropar (Rupnagar)",Morinda,Pineapple,"Pine Apple",Medium,05/04/2025,4000,4000,4000
Punjab,"Ropar (Rupnagar)",Morinda,Raddish,Raddish,FAQ,05/04/2025,700,900,800
Punjab,"Ropar (Rupnagar)",Morinda,Tomato,Deshi,Non-FAQ,05/04/2025,1800,1800,1800
Punjab,Tarntaran,Patti,"Round gourd",Other,FAQ,05/04/2025,1000,1800,1500
Rajasthan,Bikaner,Bajju,Mustard,Mustard,Non-FAQ,05/04/2025,5200,5521,5300
Rajasthan,Churu,Sadulpur,"Bajra(Pearl Millet/Cumbu)",Local,FAQ,05/04/2025,2200,2300,2250
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Cabbage,Other,FAQ,05/04/2025,300,500,400
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Guava,Guava,Medium,05/04/2025,5300,5700,5500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Papaya,Other,Medium,05/04/2025,2800,3200,3000
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Potato,Other,FAQ,05/04/2025,800,1000,900
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Water Melon",Other,Medium,05/04/2025,1800,2200,2000
Rajasthan,Ganganagar,Suratgarh,Mustard,Other,FAQ,05/04/2025,5200,5665,5425
Rajasthan,Ganganagar,Suratgarh,Onion,"1st Sort",FAQ,05/04/2025,1400,1600,1500
Rajasthan,Ganganagar,Suratgarh,Potato,"(Red Nanital)",FAQ,05/04/2025,700,900,800
Rajasthan,Hanumangarh,Goluwala,Mustard,Other,FAQ,05/04/2025,5151,5676,5550
Rajasthan,"Jaipur Rural",Bassi,Mustard,Other,Non-FAQ,05/04/2025,5397,6220,5808
Rajasthan,Jalore,Jalore,"Bhindi(Ladies Finger)",Other,FAQ,05/04/2025,3000,3500,3300
Rajasthan,Jalore,Jalore,Cabbage,Other,FAQ,05/04/2025,600,800,700
Rajasthan,Jalore,Jalore,Cucumbar(Kheera),Other,FAQ,05/04/2025,1000,1200,1100
Rajasthan,Jalore,Jalore,Lemon,Other,FAQ,05/04/2025,8000,8500,8300
Rajasthan,Jalore,Jalore,Tomato,Other,FAQ,05/04/2025,400,600,500
Rajasthan,Jalore,Jalore,"Water Melon","Water Melon",Medium,05/04/2025,1000,1400,1200
Rajasthan,"Jodhpur Rural","Ositan Mathania","Cummin Seed(Jeera)",Other,FAQ,05/04/2025,20000,22000,21000
Telangana,Hyderabad,"L B Nagar",Pumpkin,Other,FAQ,05/04/2025,1000,1500,1200
Telangana,Hyderabad,"L B Nagar",Tomato,Deshi,Non-FAQ,05/04/2025,300,500,400
Telangana,Khammam,Burgampadu,Wood,Eucalyptus,FAQ,05/04/2025,390,440,420
Telangana,Khammam,Charla,Paddy(Dhan)(Common),MTU-1010,FAQ,05/04/2025,2100,2300,2200
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bitter gourd","Bitter Gourd",FAQ,05/04/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,1500,1500,1500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Leafy Vegetable","Leafy Vegetables",FAQ,05/04/2025,2000,2000,2000
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Onion,"1st Sort",FAQ,05/04/2025,2400,2400,2400
Tripura,Dhalai,Kulai,"Bottle gourd","Bottle Gourd",FAQ,05/04/2025,2500,3000,2800
Tripura,Dhalai,Kulai,"Green Chilli","Green Chilly",FAQ,05/04/2025,3500,4000,3800
Tripura,Dhalai,Kulai,Tomato,Deshi,FAQ,05/04/2025,2500,3000,2800
Tripura,Gomati,Nutanbazar,Rice,Masuri,FAQ,05/04/2025,3750,4000,3850
Tripura,Gomati,Nutanbazar,Tomato,Hybrid,FAQ,05/04/2025,850,1000,950
Tripura,"South District",Barpathari,Cucumbar(Kheera),Cucumbar,FAQ,05/04/2025,3900,4100,4000
"Uttar Pradesh",Aligarh,Aligarh,"Bottle gourd","Bottle Gourd",FAQ,05/04/2025,750,900,820
"Uttar Pradesh",Aligarh,Charra,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,05/04/2025,2150,2200,2175
"Uttar Pradesh",Aligarh,Charra,Mustard,Sarson(Black),FAQ,05/04/2025,5400,5500,5450
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Potato,Desi,FAQ,05/04/2025,1200,1280,1250
"Uttar Pradesh",Ambedkarnagar,Akbarpur,Potato,Desi,Non-FAQ,05/04/2025,1100,1180,1150
"Uttar Pradesh",Amroha,Hasanpur,"Bottle gourd","Bottle Gourd",FAQ,05/04/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Brinjal,"Arkasheela Mattigulla",FAQ,05/04/2025,1410,1500,1450
"Uttar Pradesh",Amroha,Hasanpur,Cauliflower,Local,FAQ,05/04/2025,750,1000,850
"Uttar Pradesh",Amroha,Hasanpur,Potato,Badshah,Non-FAQ,05/04/2025,710,800,750
"Uttar Pradesh",Bahraich,Naanpara,Garlic,Desi,FAQ,05/04/2025,5000,7000,6000
"Uttar Pradesh",Ballia,Rasda,"Lentil (Masur)(Whole)","Masoor Gola",FAQ,05/04/2025,6765,6900,6825
"Uttar Pradesh",Ballia,Rasda,Onion,Red,FAQ,05/04/2025,1625,1765,1680
"Uttar Pradesh",Ballia,Rasda,Potato,Desi,FAQ,05/04/2025,1175,1300,1220
"Uttar Pradesh",Ballia,Rasda,Spinach,Spinach,FAQ,05/04/2025,975,1100,1025
"Uttar Pradesh",Ballia,Rasda,Wheat,Dara,FAQ,05/04/2025,2500,2615,2565
"Uttar Pradesh",Balrampur,Tulsipur,Apple,"Kasmir/Shimla - II",Medium,05/04/2025,9420,9470,9440
"Uttar Pradesh",Balrampur,Tulsipur,"Field Pea","Field Pea",FAQ,05/04/2025,3670,3750,3720
"Uttar Pradesh",Barabanki,Barabanki,Apple,Delicious,Medium,05/04/2025,8750,8850,8800
"Uttar Pradesh",Barabanki,Barabanki,Capsicum,Capsicum,FAQ,05/04/2025,2800,2900,2850
"Uttar Pradesh",Barabanki,Barabanki,Cauliflower,Cauliflower,FAQ,05/04/2025,1000,1100,1050
"Uttar Pradesh",Barabanki,Barabanki,Ginger(Green),"Green Ginger",FAQ,05/04/2025,3900,4000,3950
"Uttar Pradesh",Barabanki,Barabanki,"Jack Fruit","Jack Fruit",Medium,05/04/2025,2650,2750,2700
"Uttar Pradesh",Barabanki,Barabanki,Onion,Red,Non-FAQ,05/04/2025,1550,1640,1600
"Uttar Pradesh",Barabanki,Barabanki,Potato,Desi,Non-FAQ,05/04/2025,950,1050,1000
"Uttar Pradesh",Barabanki,Barabanki,Pumpkin,Pumpkin,FAQ,05/04/2025,1350,1450,1400
"Uttar Pradesh",Barabanki,Barabanki,Tomato,Deshi,FAQ,05/04/2025,590,690,640
